title,artist,track_id,track_image,country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
You Know What Goes Down,Ece Era,5hYnkIgWhcgrWwQESd8QVe,https://cdnimg.melon.co.kr/cm2/album/images/115/60/581/11560581_20240806173357_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.521,0.887,2.0,-11.935,0.0,0.154,0.161,0.81,0.543,0.114,156.039,audio_features,5hYnkIgWhcgrWwQESd8QVe,spotify:track:5hYnkIgWhcgrWwQESd8QVe,https://api.spotify.com/v1/tracks/5hYnkIgWhcgrWwQESd8QVe,https://api.spotify.com/v1/audio-analysis/5hYnkIgWhcgrWwQESd8QVe,160240.0,4.0
Over You,"Pierse, Markvard, Summer Vibes",5HJMsV1poOhFaoW8uCx8s5,https://cdnimg.melon.co.kr/cm2/album/images/115/58/029/11558029_20240802165651_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.69,0.613,4.0,-5.726,0.0,0.0393,0.507,0.0,0.105,0.366,100.012,audio_features,5HJMsV1poOhFaoW8uCx8s5,spotify:track:5HJMsV1poOhFaoW8uCx8s5,https://api.spotify.com/v1/tracks/5HJMsV1poOhFaoW8uCx8s5,https://api.spotify.com/v1/audio-analysis/5HJMsV1poOhFaoW8uCx8s5,165606.0,4.0
Hours,Somna,14G7BwC8rFKOcgPLkVJm3T,https://cdnimg.melon.co.kr/cm2/album/images/115/57/835/11557835_20240802161647_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.672,0.883,7.0,-3.471,0.0,0.054,0.00292,0.0707,0.554,0.595,126.008,audio_features,14G7BwC8rFKOcgPLkVJm3T,spotify:track:14G7BwC8rFKOcgPLkVJm3T,https://api.spotify.com/v1/tracks/14G7BwC8rFKOcgPLkVJm3T,https://api.spotify.com/v1/audio-analysis/14G7BwC8rFKOcgPLkVJm3T,203622.0,3.0
Ready Now,"Afinity, ary kemler",640Mqt7rGD8xjq0H4f9ASQ,https://cdnimg.melon.co.kr/cm2/album/images/115/57/796/11557796_20240802160153_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.585,0.886,6.0,-3.707,1.0,0.0649,0.0753,0.00166,0.108,0.135,145.212,audio_features,640Mqt7rGD8xjq0H4f9ASQ,spotify:track:640Mqt7rGD8xjq0H4f9ASQ,https://api.spotify.com/v1/tracks/640Mqt7rGD8xjq0H4f9ASQ,https://api.spotify.com/v1/audio-analysis/640Mqt7rGD8xjq0H4f9ASQ,201931.0,4.0
Carnaval de Paris ,CID,5LryVW71PRDKlPHww5t8e1,https://cdnimg.melon.co.kr/cm2/album/images/115/57/610/11557610_20240802151618_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.769,0.555,0.0,-5.494,0.0,0.0577,0.00104,0.899,0.292,0.0711,127.025,audio_features,5LryVW71PRDKlPHww5t8e1,spotify:track:5LryVW71PRDKlPHww5t8e1,https://api.spotify.com/v1/tracks/5LryVW71PRDKlPHww5t8e1,https://api.spotify.com/v1/audio-analysis/5LryVW71PRDKlPHww5t8e1,195118.0,4.0
TOMA BOTADA ,Ariis,7LCSiNIXpvNiAM0qj2fLYP,https://cdnimg.melon.co.kr/cm2/album/images/115/57/609/11557609_20240802151609_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.612,0.698,8.0,-7.9,1.0,0.357,0.63,0.691,0.187,0.0727,131.904,audio_features,7LCSiNIXpvNiAM0qj2fLYP,spotify:track:7LCSiNIXpvNiAM0qj2fLYP,https://api.spotify.com/v1/tracks/7LCSiNIXpvNiAM0qj2fLYP,https://api.spotify.com/v1/audio-analysis/7LCSiNIXpvNiAM0qj2fLYP,116364.0,4.0
Indigo Bleu ,Lost Desert,4iGYtpNH69rkchY83ZYIMY,https://cdnimg.melon.co.kr/cm2/album/images/115/57/606/11557606_20240802151553_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.806,0.829,0.0,-8.182,1.0,0.0481,0.000724,0.876,0.0499,0.542,123.009,audio_features,4iGYtpNH69rkchY83ZYIMY,spotify:track:4iGYtpNH69rkchY83ZYIMY,https://api.spotify.com/v1/tracks/4iGYtpNH69rkchY83ZYIMY,https://api.spotify.com/v1/audio-analysis/4iGYtpNH69rkchY83ZYIMY,485854.0,4.0
After the rain ,"Dinstick, Chill Kitten",1P1LHZU9SnFUGHj7Zk3aB6,https://cdnimg.melon.co.kr/cm2/album/images/115/57/595/11557595_20240802151358_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.782,0.579,8.0,-9.037,0.0,0.0435,0.308,0.0403,0.125,0.648,130.009,audio_features,1P1LHZU9SnFUGHj7Zk3aB6,spotify:track:1P1LHZU9SnFUGHj7Zk3aB6,https://api.spotify.com/v1/tracks/1P1LHZU9SnFUGHj7Zk3aB6,https://api.spotify.com/v1/audio-analysis/1P1LHZU9SnFUGHj7Zk3aB6,149538.0,4.0
Fantasy ,Kyle Watson,6Iys4Jb5cMrbD8e8d6iOgO,https://cdnimg.melon.co.kr/cm2/album/images/115/57/593/11557593_20240802151334_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.792,0.896,5.0,-5.364,0.0,0.0367,0.0806,0.0896,0.067,0.323,128.001,audio_features,6Iys4Jb5cMrbD8e8d6iOgO,spotify:track:6Iys4Jb5cMrbD8e8d6iOgO,https://api.spotify.com/v1/tracks/6Iys4Jb5cMrbD8e8d6iOgO,https://api.spotify.com/v1/audio-analysis/6Iys4Jb5cMrbD8e8d6iOgO,208217.0,4.0
Worry Or Threat ,"Deekline, KIVI, Killa P",5LXUvxoPo9SejudHjMwskv,https://cdnimg.melon.co.kr/cm2/album/images/115/57/588/11557588_20240802151309_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.73,0.804,1.0,-4.291,1.0,0.138,0.0166,0.0422,0.19,0.558,172.043,audio_features,5LXUvxoPo9SejudHjMwskv,spotify:track:5LXUvxoPo9SejudHjMwskv,https://api.spotify.com/v1/tracks/5LXUvxoPo9SejudHjMwskv,https://api.spotify.com/v1/audio-analysis/5LXUvxoPo9SejudHjMwskv,196744.0,4.0
Portal ,Anii,6fWRdCgz7Rxt2IIv8tRTFM,https://cdnimg.melon.co.kr/cm2/album/images/115/57/587/11557587_20240802151307_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.754,0.674,7.0,-6.649,1.0,0.0556,0.000219,0.836,0.0857,0.0557,125.0,audio_features,6fWRdCgz7Rxt2IIv8tRTFM,spotify:track:6fWRdCgz7Rxt2IIv8tRTFM,https://api.spotify.com/v1/tracks/6fWRdCgz7Rxt2IIv8tRTFM,https://api.spotify.com/v1/audio-analysis/6fWRdCgz7Rxt2IIv8tRTFM,403969.0,4.0
Santiago ,"John Digweed, Nick Muir",2qNmECHdHfWQZ2H7bLm6P3,https://cdnimg.melon.co.kr/cm2/album/images/115/57/579/11557579_20240802151255_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.725,0.787,8.0,-8.343,1.0,0.035,0.00108,0.912,0.0527,0.0792,125.014,audio_features,2qNmECHdHfWQZ2H7bLm6P3,spotify:track:2qNmECHdHfWQZ2H7bLm6P3,https://api.spotify.com/v1/tracks/2qNmECHdHfWQZ2H7bLm6P3,https://api.spotify.com/v1/audio-analysis/2qNmECHdHfWQZ2H7bLm6P3,212804.0,4.0
The Will ,Nimbuster,1C9tcE37oEDvZA6dn2cWvV,https://cdnimg.melon.co.kr/cm2/album/images/115/57/571/11557571_20240802151217_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.806,0.742,4.0,-8.465,0.0,0.0412,0.00444,0.477,0.104,0.452,126.007,audio_features,1C9tcE37oEDvZA6dn2cWvV,spotify:track:1C9tcE37oEDvZA6dn2cWvV,https://api.spotify.com/v1/tracks/1C9tcE37oEDvZA6dn2cWvV,https://api.spotify.com/v1/audio-analysis/1C9tcE37oEDvZA6dn2cWvV,345560.0,4.0
Could You Give That To Me? ,Soul Heads,3Hci1XvYfl2G2KgSdkzFd4,https://cdnimg.melon.co.kr/cm2/album/images/115/57/570/11557570_20240802151214_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.698,0.599,9.0,-7.645,1.0,0.0456,0.0193,0.516,0.103,0.825,123.994,audio_features,3Hci1XvYfl2G2KgSdkzFd4,spotify:track:3Hci1XvYfl2G2KgSdkzFd4,https://api.spotify.com/v1/tracks/3Hci1XvYfl2G2KgSdkzFd4,https://api.spotify.com/v1/audio-analysis/3Hci1XvYfl2G2KgSdkzFd4,314610.0,4.0
Lift Me Up ,Elliot Vast,6UcRBMBSohogVMtghzfbvh,https://cdnimg.melon.co.kr/cm2/album/images/115/57/567/11557567_20240802151110_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.554,0.765,4.0,-9.503,0.0,0.0331,0.00112,0.321,0.222,0.0952,122.0,audio_features,6UcRBMBSohogVMtghzfbvh,spotify:track:6UcRBMBSohogVMtghzfbvh,https://api.spotify.com/v1/tracks/6UcRBMBSohogVMtghzfbvh,https://api.spotify.com/v1/audio-analysis/6UcRBMBSohogVMtghzfbvh,225246.0,4.0
Having The Time Of My Life ,Dani Corbalan,4hrmFL9t3KQcaYffYkpl1A,https://cdnimg.melon.co.kr/cm2/album/images/115/57/566/11557566_20240802151100_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.664,0.951,3.0,-6.054,0.0,0.0393,0.155,0.00244,0.0719,0.664,136.0,audio_features,4hrmFL9t3KQcaYffYkpl1A,spotify:track:4hrmFL9t3KQcaYffYkpl1A,https://api.spotify.com/v1/tracks/4hrmFL9t3KQcaYffYkpl1A,https://api.spotify.com/v1/audio-analysis/4hrmFL9t3KQcaYffYkpl1A,161434.0,4.0
Love Generation ,"Bob Sinclar, &friends, Zakes Bantwini",0XNmVc3Q1wVIgY4hRAYaTv,https://cdnimg.melon.co.kr/cm2/album/images/115/57/524/11557524_20240802150455_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.608,0.859,1.0,-6.86,1.0,0.0344,0.0102,0.000297,0.0764,0.473,123.966,audio_features,0XNmVc3Q1wVIgY4hRAYaTv,spotify:track:0XNmVc3Q1wVIgY4hRAYaTv,https://api.spotify.com/v1/tracks/0XNmVc3Q1wVIgY4hRAYaTv,https://api.spotify.com/v1/audio-analysis/0XNmVc3Q1wVIgY4hRAYaTv,221744.0,4.0
Corazon,TOKiMONSTA,5ePlrWLaehge6VpooLOiwt,https://cdnimg.melon.co.kr/cm2/album/images/115/57/518/11557518_20240802150428_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.638,0.873,7.0,-4.895,1.0,0.043,0.0018,0.0562,0.57,0.822,120.004,audio_features,5ePlrWLaehge6VpooLOiwt,spotify:track:5ePlrWLaehge6VpooLOiwt,https://api.spotify.com/v1/tracks/5ePlrWLaehge6VpooLOiwt,https://api.spotify.com/v1/audio-analysis/5ePlrWLaehge6VpooLOiwt,181000.0,4.0
Rain of Melody,"Buddha-Bar, Samuel Wexler, Jocan Deka",2na1fAzM3rWGqBoh4yJHOu,https://cdnimg.melon.co.kr/cm2/album/images/115/57/517/11557517_20240802150425_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.707,0.472,7.0,-11.117,1.0,0.036,0.0317,0.829,0.109,0.0965,105.01,audio_features,2na1fAzM3rWGqBoh4yJHOu,spotify:track:2na1fAzM3rWGqBoh4yJHOu,https://api.spotify.com/v1/tracks/2na1fAzM3rWGqBoh4yJHOu,https://api.spotify.com/v1/audio-analysis/2na1fAzM3rWGqBoh4yJHOu,473552.0,4.0
Mansion Tropical,"Buddha-Bar, Jose Solano",53sM7CtCPDkExU2zYnAFhS,https://cdnimg.melon.co.kr/cm2/album/images/115/57/505/11557505_20240802150343_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.657,0.621,11.0,-8.8,0.0,0.0335,0.0255,0.109,0.0928,0.867,119.994,audio_features,53sM7CtCPDkExU2zYnAFhS,spotify:track:53sM7CtCPDkExU2zYnAFhS,https://api.spotify.com/v1/tracks/53sM7CtCPDkExU2zYnAFhS,https://api.spotify.com/v1/audio-analysis/53sM7CtCPDkExU2zYnAFhS,180000.0,4.0
all night,dreem,0P9JAJCRY3bG4YVBaUSICO,https://cdnimg.melon.co.kr/cm2/album/images/115/57/476/11557476_20240802145753_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.428,0.876,10.0,-8.161,0.0,0.047,0.0031,0.669,0.0715,0.204,139.91,audio_features,0P9JAJCRY3bG4YVBaUSICO,spotify:track:0P9JAJCRY3bG4YVBaUSICO,https://api.spotify.com/v1/tracks/0P9JAJCRY3bG4YVBaUSICO,https://api.spotify.com/v1/audio-analysis/0P9JAJCRY3bG4YVBaUSICO,315053.0,4.0
Norte,Azucares,6MIizX2GyTY3hf1zKWPuQW,https://cdnimg.melon.co.kr/cm2/album/images/115/57/475/11557475_20240802145738_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.772,0.77,1.0,-7.241,1.0,0.0548,0.131,0.849,0.0614,0.206,131.021,audio_features,6MIizX2GyTY3hf1zKWPuQW,spotify:track:6MIizX2GyTY3hf1zKWPuQW,https://api.spotify.com/v1/tracks/6MIizX2GyTY3hf1zKWPuQW,https://api.spotify.com/v1/audio-analysis/6MIizX2GyTY3hf1zKWPuQW,193871.0,4.0
Vertigo,Blue Saga,6gKP83i5wldofcGEOprXOe,https://cdnimg.melon.co.kr/cm2/album/images/115/50/330/11550330_20240724175510_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.11,0.158,2.0,-17.875,0.0,0.0388,0.921,0.906,0.0893,0.0367,80.881,audio_features,6gKP83i5wldofcGEOprXOe,spotify:track:6gKP83i5wldofcGEOprXOe,https://api.spotify.com/v1/tracks/6gKP83i5wldofcGEOprXOe,https://api.spotify.com/v1/audio-analysis/6gKP83i5wldofcGEOprXOe,344100.0,3.0
Abyss,Anomy5,6bYbJC5oYxFOemxSWuC9gd,https://cdnimg.melon.co.kr/cm2/album/images/115/59/714/11559714_20240806111037_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.696,0.668,2.0,-8.111,1.0,0.0307,0.000688,0.183,0.367,0.205,112.01,audio_features,6bYbJC5oYxFOemxSWuC9gd,spotify:track:6bYbJC5oYxFOemxSWuC9gd,https://api.spotify.com/v1/tracks/6bYbJC5oYxFOemxSWuC9gd,https://api.spotify.com/v1/audio-analysis/6bYbJC5oYxFOemxSWuC9gd,133845.0,4.0
5th Symphony ,"ClassicFi, Ludwig van Beethoven",0DoAzjOOfkZshqsmtLuJGd,https://cdnimg.melon.co.kr/cm2/album/images/115/58/539/11558539_20240805112616_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.552,0.396,5.0,-12.073,0.0,0.106,0.885,0.888,0.25,0.451,180.223,audio_features,0DoAzjOOfkZshqsmtLuJGd,spotify:track:0DoAzjOOfkZshqsmtLuJGd,https://api.spotify.com/v1/tracks/0DoAzjOOfkZshqsmtLuJGd,https://api.spotify.com/v1/audio-analysis/0DoAzjOOfkZshqsmtLuJGd,136007.0,4.0
Ngày Tháng Sau Này ,"Dương Lan Nhi, ViAM, MeMe Media",0psphg11yRMySrJsnjF1WO,https://cdnimg.melon.co.kr/cm2/album/images/115/59/901/11559901_20240806115605_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.739,0.751,10.0,-8.405,1.0,0.0346,0.0599,0.184,0.0895,0.858,136.985,audio_features,0psphg11yRMySrJsnjF1WO,spotify:track:0psphg11yRMySrJsnjF1WO,https://api.spotify.com/v1/tracks/0psphg11yRMySrJsnjF1WO,https://api.spotify.com/v1/audio-analysis/0psphg11yRMySrJsnjF1WO,244489.0,4.0
Anh Thôi Nhân Nhượng ,MeMe Media,093fyIgMckueNbLNdpBhuy,https://cdnimg.melon.co.kr/cm2/album/images/115/59/900/11559900_20240806115605_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.782,0.914,4.0,-6.031,0.0,0.0308,0.424,0.381,0.0914,0.968,140.037,audio_features,093fyIgMckueNbLNdpBhuy,spotify:track:093fyIgMckueNbLNdpBhuy,https://api.spotify.com/v1/tracks/093fyIgMckueNbLNdpBhuy,https://api.spotify.com/v1/audio-analysis/093fyIgMckueNbLNdpBhuy,254665.0,4.0
Không Biết Phải Làm Sao ,"Linh Hương Luz, ViAM, MeMe Media",4EE4JeOhT1KEuNal2BHkGa,https://cdnimg.melon.co.kr/cm2/album/images/115/59/899/11559899_20240806115601_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.816,0.619,0.0,-7.563,0.0,0.0502,0.00205,0.106,0.0967,0.812,138.029,audio_features,4EE4JeOhT1KEuNal2BHkGa,spotify:track:4EE4JeOhT1KEuNal2BHkGa,https://api.spotify.com/v1/tracks/4EE4JeOhT1KEuNal2BHkGa,https://api.spotify.com/v1/audio-analysis/4EE4JeOhT1KEuNal2BHkGa,245222.0,4.0
Không Ai Nói Chia Tay ,"Linh Hương Luz, ViAM",4gKKB6lfQMRVUrpHF9PzOq,https://cdnimg.melon.co.kr/cm2/album/images/115/59/898/11559898_20240806115600_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.795,0.929,7.0,-5.124,0.0,0.0396,0.00604,0.0175,0.378,0.74,138.016,audio_features,4gKKB6lfQMRVUrpHF9PzOq,spotify:track:4gKKB6lfQMRVUrpHF9PzOq,https://api.spotify.com/v1/tracks/4gKKB6lfQMRVUrpHF9PzOq,https://api.spotify.com/v1/audio-analysis/4gKKB6lfQMRVUrpHF9PzOq,266504.0,4.0
Độc Tấu ,"Hades, Yamix Hầu Ca, MeMe Media",2X3OM7dDesyp4E4GKqOtbo,https://cdnimg.melon.co.kr/cm2/album/images/115/59/897/11559897_20240806115557_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.818,0.786,1.0,-8.422,0.0,0.0497,0.372,0.195,0.214,0.909,140.049,audio_features,2X3OM7dDesyp4E4GKqOtbo,spotify:track:2X3OM7dDesyp4E4GKqOtbo,https://api.spotify.com/v1/tracks/2X3OM7dDesyp4E4GKqOtbo,https://api.spotify.com/v1/audio-analysis/2X3OM7dDesyp4E4GKqOtbo,205335.0,4.0
Twisted,Corrales,4M5KkNJLZ9KRlcOt90Gvoi,https://cdnimg.melon.co.kr/cm2/album/images/115/53/097/11553097_20240729171034_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.729,0.786,7.0,-7.979,1.0,0.0844,0.00344,0.692,0.1,0.456,127.978,audio_features,4M5KkNJLZ9KRlcOt90Gvoi,spotify:track:4M5KkNJLZ9KRlcOt90Gvoi,https://api.spotify.com/v1/tracks/4M5KkNJLZ9KRlcOt90Gvoi,https://api.spotify.com/v1/audio-analysis/4M5KkNJLZ9KRlcOt90Gvoi,322734.0,4.0
Muñeca,TOSCA,0jiN8HZp0e6YkN6rmVsyOe,https://cdnimg.melon.co.kr/cm2/album/images/115/53/094/11553094_20240729171020_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.89,0.908,6.0,-3.115,1.0,0.0515,0.289,0.606,0.0704,0.793,130.005,audio_features,0jiN8HZp0e6YkN6rmVsyOe,spotify:track:0jiN8HZp0e6YkN6rmVsyOe,https://api.spotify.com/v1/tracks/0jiN8HZp0e6YkN6rmVsyOe,https://api.spotify.com/v1/audio-analysis/0jiN8HZp0e6YkN6rmVsyOe,232615.0,4.0
Ready For Your Love ,Felix Jaehn,3Kr7UHOUkgaH4PK3Mp1fUP,https://cdnimg.melon.co.kr/cm2/album/images/115/55/652/11555652_20240801111738_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.729,0.724,2.0,-5.779,1.0,0.0986,0.0123,0.0305,0.187,0.357,128.027,audio_features,3Kr7UHOUkgaH4PK3Mp1fUP,spotify:track:3Kr7UHOUkgaH4PK3Mp1fUP,https://api.spotify.com/v1/tracks/3Kr7UHOUkgaH4PK3Mp1fUP,https://api.spotify.com/v1/audio-analysis/3Kr7UHOUkgaH4PK3Mp1fUP,159057.0,4.0
Panic,"Notd, Corbyn Besson",3r7GgRegpst8F5jjDmfD6W,https://cdnimg.melon.co.kr/cm2/album/images/115/54/958/11554958_20240731105136_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.496,0.747,8.0,-4.908,1.0,0.21,0.23,1.94e-06,0.0993,0.669,122.075,audio_features,3r7GgRegpst8F5jjDmfD6W,spotify:track:3r7GgRegpst8F5jjDmfD6W,https://api.spotify.com/v1/tracks/3r7GgRegpst8F5jjDmfD6W,https://api.spotify.com/v1/audio-analysis/3r7GgRegpst8F5jjDmfD6W,173274.0,4.0
Lovely Day ,Tred Union,0c9N0RWmUusMxreCDszUMc,https://cdnimg.melon.co.kr/cm2/album/images/074/08/644/7408644_20240507215713_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.844,0.998,1.0,-6.799,1.0,0.054,0.00507,0.821,0.0689,0.687,126.977,audio_features,0c9N0RWmUusMxreCDszUMc,spotify:track:0c9N0RWmUusMxreCDszUMc,https://api.spotify.com/v1/tracks/0c9N0RWmUusMxreCDszUMc,https://api.spotify.com/v1/audio-analysis/0c9N0RWmUusMxreCDszUMc,349634.0,4.0
Echoes of Constellation ,Vibe Therapy,37OOdsYnrJ3o8DdyqvF8KH,https://cdnimg.melon.co.kr/cm2/album/images/076/33/770/7633770_20240704090810_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.578,0.959,10.0,-4.825,0.0,0.074,0.0476,0.428,0.0621,0.229,140.028,audio_features,37OOdsYnrJ3o8DdyqvF8KH,spotify:track:37OOdsYnrJ3o8DdyqvF8KH,https://api.spotify.com/v1/tracks/37OOdsYnrJ3o8DdyqvF8KH,https://api.spotify.com/v1/audio-analysis/37OOdsYnrJ3o8DdyqvF8KH,466401.0,4.0
Aida,DJ Rezar,0VMca2boidPHXyWS8hS9wX,https://cdnimg.melon.co.kr/cm2/album/images/076/33/761/7633761_20240704090731_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.841,0.731,8.0,-7.588,1.0,0.0604,0.00425,0.809,0.079,0.147,122.996,audio_features,0VMca2boidPHXyWS8hS9wX,spotify:track:0VMca2boidPHXyWS8hS9wX,https://api.spotify.com/v1/tracks/0VMca2boidPHXyWS8hS9wX,https://api.spotify.com/v1/audio-analysis/0VMca2boidPHXyWS8hS9wX,425366.0,4.0
This Is How We Do It ,Alan Young,3ygH1gD1EnzlXbAnhdQ7iR,https://cdnimg.melon.co.kr/cm2/album/images/076/33/759/7633759_20240704090732_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.702,0.998,1.0,-4.925,1.0,0.0814,0.000356,0.895,0.0975,0.456,144.963,audio_features,3ygH1gD1EnzlXbAnhdQ7iR,spotify:track:3ygH1gD1EnzlXbAnhdQ7iR,https://api.spotify.com/v1/tracks/3ygH1gD1EnzlXbAnhdQ7iR,https://api.spotify.com/v1/audio-analysis/3ygH1gD1EnzlXbAnhdQ7iR,310587.0,4.0
Breaking Through ,Scarlet Rhythm,4ogdo6b7B1a9mrYepXwPfi,https://cdnimg.melon.co.kr/cm2/album/images/076/33/749/7633749_20240704090656_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.657,0.96,10.0,-4.96,1.0,0.0937,0.000594,0.674,0.0803,0.39,138.012,audio_features,4ogdo6b7B1a9mrYepXwPfi,spotify:track:4ogdo6b7B1a9mrYepXwPfi,https://api.spotify.com/v1/tracks/4ogdo6b7B1a9mrYepXwPfi,https://api.spotify.com/v1/audio-analysis/4ogdo6b7B1a9mrYepXwPfi,369521.0,4.0
Eagle Edge,Slytek,1AXkk4k6nDevjOtsn9ngo1,https://cdnimg.melon.co.kr/cm2/album/images/076/33/446/7633446_20240704083855_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.658,0.791,2.0,-10.929,1.0,0.0375,0.0913,0.912,0.0933,0.102,124.004,audio_features,1AXkk4k6nDevjOtsn9ngo1,spotify:track:1AXkk4k6nDevjOtsn9ngo1,https://api.spotify.com/v1/tracks/1AXkk4k6nDevjOtsn9ngo1,https://api.spotify.com/v1/audio-analysis/1AXkk4k6nDevjOtsn9ngo1,425323.0,4.0
Loophole,ALLFIVE,5vwlKxhtS8lUsXeRw4RwNp,https://cdnimg.melon.co.kr/cm2/album/images/076/32/967/7632967_20240704075946_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.646,0.693,11.0,-10.122,0.0,0.0401,0.0215,0.873,0.131,0.235,138.006,audio_features,5vwlKxhtS8lUsXeRw4RwNp,spotify:track:5vwlKxhtS8lUsXeRw4RwNp,https://api.spotify.com/v1/tracks/5vwlKxhtS8lUsXeRw4RwNp,https://api.spotify.com/v1/audio-analysis/5vwlKxhtS8lUsXeRw4RwNp,371000.0,4.0
Summertime,Electro Couture,4Zf2TN9XixIrACaKwebX45,https://cdnimg.melon.co.kr/cm2/album/images/076/32/811/7632811_20240704074639_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.807,0.673,11.0,-4.105,0.0,0.0557,0.000705,0.903,0.0493,0.506,126.999,audio_features,4Zf2TN9XixIrACaKwebX45,spotify:track:4Zf2TN9XixIrACaKwebX45,https://api.spotify.com/v1/tracks/4Zf2TN9XixIrACaKwebX45,https://api.spotify.com/v1/audio-analysis/4Zf2TN9XixIrACaKwebX45,215905.0,4.0
Factrum,"Rhytmograph, Y:K",28mqbasUf7zAGeaIVVocbS,https://cdnimg.melon.co.kr/cm2/album/images/076/31/871/7631871_20240704064118_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.715,0.844,7.0,-6.211,1.0,0.0613,0.0388,0.826,0.0744,0.0373,122.003,audio_features,28mqbasUf7zAGeaIVVocbS,spotify:track:28mqbasUf7zAGeaIVVocbS,https://api.spotify.com/v1/tracks/28mqbasUf7zAGeaIVVocbS,https://api.spotify.com/v1/audio-analysis/28mqbasUf7zAGeaIVVocbS,361967.0,4.0
ENUFF,Afrobaby,3h3cMFWghw6LXymTatAKk0,https://cdnimg.melon.co.kr/cm2/album/images/076/31/420/7631420_20240704061100_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.587,0.745,2.0,-7.082,1.0,0.061,0.0683,0.776,0.0977,0.265,107.329,audio_features,3h3cMFWghw6LXymTatAKk0,spotify:track:3h3cMFWghw6LXymTatAKk0,https://api.spotify.com/v1/tracks/3h3cMFWghw6LXymTatAKk0,https://api.spotify.com/v1/audio-analysis/3h3cMFWghw6LXymTatAKk0,112744.0,4.0
Lights Flash,ShaneRoss,5kcCU496Wk0yD8rszCvYx9,https://cdnimg.melon.co.kr/cm2/album/images/076/23/924/7623924_20240703211129_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.59,0.995,4.0,-4.227,0.0,0.0635,0.00106,0.00497,0.243,0.0614,149.011,audio_features,5kcCU496Wk0yD8rszCvYx9,spotify:track:5kcCU496Wk0yD8rszCvYx9,https://api.spotify.com/v1/tracks/5kcCU496Wk0yD8rszCvYx9,https://api.spotify.com/v1/audio-analysis/5kcCU496Wk0yD8rszCvYx9,202065.0,4.0
Doppelganger ,Sampler,2u5xZYCBpWs4CMvkBXhBvS,https://cdnimg.melon.co.kr/cm2/album/images/076/23/922/7623922_20240703211121_500.jpg/melon/resize/120/quality/80/optimize,Oversea,0.8,0.861,4.0,-11.575,1.0,0.0616,0.00732,0.861,0.0921,0.0397,125.997,audio_features,2u5xZYCBpWs4CMvkBXhBvS,spotify:track:2u5xZYCBpWs4CMvkBXhBvS,https://api.spotify.com/v1/tracks/2u5xZYCBpWs4CMvkBXhBvS,https://api.spotify.com/v1/audio-analysis/2u5xZYCBpWs4CMvkBXhBvS,434286.0,4.0
