title,artist,track_id,track_image,country,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Aarone,SCVM,2pbFMdycgwBlKDwBo8NFAf,https://cdnimg.melon.co.kr/cm2/album/images/115/56/296/11556296_20240801143400_500.jpg/melon/resize/120/quality/80/optimize,etc,0.74,0.316,7,-13.501,0,0.0378,0.981,0.776,0.155,0.68,137.657,audio_features,2pbFMdycgwBlKDwBo8NFAf,spotify:track:2pbFMdycgwBlKDwBo8NFAf,https://api.spotify.com/v1/tracks/2pbFMdycgwBlKDwBo8NFAf,https://api.spotify.com/v1/audio-analysis/2pbFMdycgwBlKDwBo8NFAf,120000,4
Late,민세희,3mb1NqLUSC1SdRTHwdNuhK,https://cdnimg.melon.co.kr/cm2/album/images/115/56/150/11556150_20240801141215_500.jpg/melon/resize/120/quality/80/optimize,etc,0.566,0.00184,3,-25.534,1,0.632,0.995,0.96,0.0953,0.246,211.666,audio_features,3mb1NqLUSC1SdRTHwdNuhK,spotify:track:3mb1NqLUSC1SdRTHwdNuhK,https://api.spotify.com/v1/tracks/3mb1NqLUSC1SdRTHwdNuhK,https://api.spotify.com/v1/audio-analysis/3mb1NqLUSC1SdRTHwdNuhK,160720,5
Jazz Salt,YNJ,2T6RdSAAmufYjAVuLFRtzv,https://cdnimg.melon.co.kr/cm2/album/images/115/55/892/11555892_20240801114346_500.jpg/melon/resize/120/quality/80/optimize,etc,0.561,0.49,11,-18.012,0,0.158,0.775,0.747,0.171,0.699,110.698,audio_features,2T6RdSAAmufYjAVuLFRtzv,spotify:track:2T6RdSAAmufYjAVuLFRtzv,https://api.spotify.com/v1/tracks/2T6RdSAAmufYjAVuLFRtzv,https://api.spotify.com/v1/audio-analysis/2T6RdSAAmufYjAVuLFRtzv,89309,5
Because Of You,Janaína,4B6TIUoA6FsnAJPFaI7F6p,https://cdnimg.melon.co.kr/cm2/album/images/115/55/837/11555837_20240801113722_500.jpg/melon/resize/120/quality/80/optimize,etc,0.738,0.488,8,-9.154,1,0.0288,0.249,0.0,0.141,0.375,109.983,audio_features,4B6TIUoA6FsnAJPFaI7F6p,spotify:track:4B6TIUoA6FsnAJPFaI7F6p,https://api.spotify.com/v1/tracks/4B6TIUoA6FsnAJPFaI7F6p,https://api.spotify.com/v1/audio-analysis/4B6TIUoA6FsnAJPFaI7F6p,246186,4
Trouble ,Me'Shell Ndegeocello,69fuXJMALq5dfj6f9NFiJi,https://cdnimg.melon.co.kr/cm2/album/images/115/55/751/11555751_20240801112856_500.jpg/melon/resize/120/quality/80/optimize,etc,0.484,0.484,4,-10.811,0,0.118,0.653,2.29e-05,0.354,0.434,151.638,audio_features,69fuXJMALq5dfj6f9NFiJi,spotify:track:69fuXJMALq5dfj6f9NFiJi,https://api.spotify.com/v1/tracks/69fuXJMALq5dfj6f9NFiJi,https://api.spotify.com/v1/audio-analysis/69fuXJMALq5dfj6f9NFiJi,438307,4
So Far So Good,"Jikuru, Lola",2atYGMtapxq4dtzlDZBZR3,https://cdnimg.melon.co.kr/cm2/album/images/115/55/653/11555653_20240801111739_500.jpg/melon/resize/120/quality/80/optimize,etc,0.797,0.303,10,-9.184,1,0.0984,0.839,0.929,0.104,0.352,83.033,audio_features,2atYGMtapxq4dtzlDZBZR3,spotify:track:2atYGMtapxq4dtzlDZBZR3,https://api.spotify.com/v1/tracks/2atYGMtapxq4dtzlDZBZR3,https://api.spotify.com/v1/audio-analysis/2atYGMtapxq4dtzlDZBZR3,141190,4
londonderry air,Shin Ichikawa,0L7Xe1keIzxfM5Hvj6GYxD,https://cdnimg.melon.co.kr/cm2/album/images/115/55/639/11555639_20240801111611_500.jpg/melon/resize/120/quality/80/optimize,etc,0.839,0.154,5,-20.028,0,0.0489,0.953,0.874,0.114,0.127,118.136,audio_features,0L7Xe1keIzxfM5Hvj6GYxD,spotify:track:0L7Xe1keIzxfM5Hvj6GYxD,https://api.spotify.com/v1/tracks/0L7Xe1keIzxfM5Hvj6GYxD,https://api.spotify.com/v1/audio-analysis/0L7Xe1keIzxfM5Hvj6GYxD,181830,4
Overcome,정성하,20SKWLcHkNZVL8WTmacuM9,https://cdnimg.melon.co.kr/cm2/album/images/115/55/539/11555539_20240801110117_500.jpg/melon/resize/120/quality/80/optimize,etc,0.402,0.34,9,-11.063,0,0.0345,0.794,0.886,0.125,0.0745,81.134,audio_features,20SKWLcHkNZVL8WTmacuM9,spotify:track:20SKWLcHkNZVL8WTmacuM9,https://api.spotify.com/v1/tracks/20SKWLcHkNZVL8WTmacuM9,https://api.spotify.com/v1/audio-analysis/20SKWLcHkNZVL8WTmacuM9,232423,4
Somnus,Cérès,6KhzxlDBp9dVVKZ7ymw5kC,https://cdnimg.melon.co.kr/cm2/album/images/115/55/515/11555515_20240801102839_500.jpg/melon/resize/120/quality/80/optimize,etc,0.443,0.0818,0,-21.797,0,0.0361,0.994,0.934,0.123,0.303,91.622,audio_features,6KhzxlDBp9dVVKZ7ymw5kC,spotify:track:6KhzxlDBp9dVVKZ7ymw5kC,https://api.spotify.com/v1/tracks/6KhzxlDBp9dVVKZ7ymw5kC,https://api.spotify.com/v1/audio-analysis/6KhzxlDBp9dVVKZ7ymw5kC,221817,4
Yeh Dosti Hum Nahin ,"Kishore Kumar, R. D. Burman, DJ Nitish Gulyani",6JX9drNEcfpn0V5tfsNEYM,https://cdnimg.melon.co.kr/cm2/album/images/115/55/038/11555038_20240731110008_500.jpg/melon/resize/120/quality/80/optimize,etc,0.525,0.444,7,-9.343,1,0.0308,0.289,0.0522,0.366,0.179,96.076,audio_features,6JX9drNEcfpn0V5tfsNEYM,spotify:track:6JX9drNEcfpn0V5tfsNEYM,https://api.spotify.com/v1/tracks/6JX9drNEcfpn0V5tfsNEYM,https://api.spotify.com/v1/audio-analysis/6JX9drNEcfpn0V5tfsNEYM,173125,4
No Scrubs,The Jeff Steinberg Jazz Ensemble,3NLJ2Yy0rAqc9aIlA0d9fG,https://cdnimg.melon.co.kr/cm2/album/images/115/54/969/11554969_20240731105208_500.jpg/melon/resize/120/quality/80/optimize,etc,0.759,0.437,0,-11.413,1,0.0341,0.888,0.659,0.134,0.576,140.084,audio_features,3NLJ2Yy0rAqc9aIlA0d9fG,spotify:track:3NLJ2Yy0rAqc9aIlA0d9fG,https://api.spotify.com/v1/tracks/3NLJ2Yy0rAqc9aIlA0d9fG,https://api.spotify.com/v1/audio-analysis/3NLJ2Yy0rAqc9aIlA0d9fG,238095,4
Bøn,Bremer/McCoy,2iMnFedRqXBBJJIRu0KEGP,https://cdnimg.melon.co.kr/cm2/album/images/115/54/466/11554466_20240730170919_500.jpg/melon/resize/120/quality/80/optimize,etc,0.342,0.0833,5,-21.793,0,0.0382,0.89,0.884,0.14,0.485,117.88,audio_features,2iMnFedRqXBBJJIRu0KEGP,spotify:track:2iMnFedRqXBBJJIRu0KEGP,https://api.spotify.com/v1/tracks/2iMnFedRqXBBJJIRu0KEGP,https://api.spotify.com/v1/audio-analysis/2iMnFedRqXBBJJIRu0KEGP,178100,4
Speak Low,"Matt Dusk, Lou Pomanti",5cAnj53nrI1OdAXAieTFOd,https://cdnimg.melon.co.kr/cm2/album/images/115/53/800/11553800_20240730113535_500.jpg/melon/resize/120/quality/80/optimize,etc,0.603,0.231,8,-12.9,1,0.0319,0.783,0.000658,0.125,0.388,112.054,audio_features,5cAnj53nrI1OdAXAieTFOd,spotify:track:5cAnj53nrI1OdAXAieTFOd,https://api.spotify.com/v1/tracks/5cAnj53nrI1OdAXAieTFOd,https://api.spotify.com/v1/audio-analysis/5cAnj53nrI1OdAXAieTFOd,180565,4
Reasons ,Lindsey Webster,1qQl2KZbkcKMPkS8mbFYK1,https://cdnimg.melon.co.kr/cm2/album/images/115/53/779/11553779_20240730113112_500.jpg/melon/resize/120/quality/80/optimize,etc,0.586,0.451,0,-10.861,1,0.0381,0.643,0.0,0.121,0.141,121.984,audio_features,1qQl2KZbkcKMPkS8mbFYK1,spotify:track:1qQl2KZbkcKMPkS8mbFYK1,https://api.spotify.com/v1/tracks/1qQl2KZbkcKMPkS8mbFYK1,https://api.spotify.com/v1/audio-analysis/1qQl2KZbkcKMPkS8mbFYK1,268333,4
The Light,Daniel Fridell,3gP33INOuBNYM4OWBbsxUi,https://cdnimg.melon.co.kr/cm2/album/images/115/50/332/11550332_20240724175517_500.jpg/melon/resize/120/quality/80/optimize,etc,0.537,0.329,7,-14.077,0,0.0302,0.833,0.869,0.148,0.361,130.224,audio_features,3gP33INOuBNYM4OWBbsxUi,spotify:track:3gP33INOuBNYM4OWBbsxUi,https://api.spotify.com/v1/tracks/3gP33INOuBNYM4OWBbsxUi,https://api.spotify.com/v1/audio-analysis/3gP33INOuBNYM4OWBbsxUi,375337,4
Perpetual Pendulum,Peter Bernstein,6hLifz6wzOC1tAQ5T2wFTW,https://cdnimg.melon.co.kr/cm2/album/images/115/47/490/11547490_20240722173721_500.jpg/melon/resize/120/quality/80/optimize,etc,0.558,0.308,1,-16.444,1,0.039,0.959,0.83,0.12,0.407,119.181,audio_features,6hLifz6wzOC1tAQ5T2wFTW,spotify:track:6hLifz6wzOC1tAQ5T2wFTW,https://api.spotify.com/v1/tracks/6hLifz6wzOC1tAQ5T2wFTW,https://api.spotify.com/v1/audio-analysis/6hLifz6wzOC1tAQ5T2wFTW,388947,4
"A New Day, a New Life, a New Love",Laura Anglade,46UO3NuWwrFg6Fl030tRmT,https://cdnimg.melon.co.kr/cm2/album/images/115/47/137/11547137_20240722160613_500.jpg/melon/resize/120/quality/80/optimize,etc,0.446,0.328,7,-9.794,1,0.0316,0.937,2.5e-05,0.0878,0.194,126.105,audio_features,46UO3NuWwrFg6Fl030tRmT,spotify:track:46UO3NuWwrFg6Fl030tRmT,https://api.spotify.com/v1/tracks/46UO3NuWwrFg6Fl030tRmT,https://api.spotify.com/v1/audio-analysis/46UO3NuWwrFg6Fl030tRmT,306165,3
Vitae Linea,Radoslaw Kostecki,6LKoMThjXba5fbsKxUhf8K,https://cdnimg.melon.co.kr/cm2/album/images/074/52/301/7452301_20240510194850_500.jpg/melon/resize/120/quality/80/optimize,etc,0.488,0.0271,3,-26.254,1,0.059,0.973,0.873,0.191,0.211,114.014,audio_features,6LKoMThjXba5fbsKxUhf8K,spotify:track:6LKoMThjXba5fbsKxUhf8K,https://api.spotify.com/v1/tracks/6LKoMThjXba5fbsKxUhf8K,https://api.spotify.com/v1/audio-analysis/6LKoMThjXba5fbsKxUhf8K,283025,3
Jumper,김태준,2qI4wDcM98NYYItFw2XTWv,https://cdnimg.melon.co.kr/cm2/album/images/115/58/282/11558282_20240802173402_500.jpg/melon/resize/120/quality/80/optimize,etc,0.813,0.396,11,-11.111,0,0.0423,0.332,0.887,0.113,0.674,99.963,audio_features,2qI4wDcM98NYYItFw2XTWv,spotify:track:2qI4wDcM98NYYItFw2XTWv,https://api.spotify.com/v1/tracks/2qI4wDcM98NYYItFw2XTWv,https://api.spotify.com/v1/audio-analysis/2qI4wDcM98NYYItFw2XTWv,262896,4
GRAND ROYAL BLUES,13souls,1hTq5fZSm9suzzBC5CH6EM,https://cdnimg.melon.co.kr/cm2/album/images/115/56/000/11556000_20240801120019_500.jpg/melon/resize/120/quality/80/optimize,etc,0.736,0.816,10,-7.093,0,0.0384,0.0923,0.543,0.0629,0.88,96.011,audio_features,1hTq5fZSm9suzzBC5CH6EM,spotify:track:1hTq5fZSm9suzzBC5CH6EM,https://api.spotify.com/v1/tracks/1hTq5fZSm9suzzBC5CH6EM,https://api.spotify.com/v1/audio-analysis/1hTq5fZSm9suzzBC5CH6EM,258653,4
Euclid,H ZETTRIO,52SNjuD9IbFxKLSrliAHls,https://cdnimg.melon.co.kr/cm2/album/images/115/55/287/11555287_20240731145306_500.jpg/melon/resize/120/quality/80/optimize,etc,0.765,0.569,9,-9.698,1,0.0328,0.0121,0.731,0.058,0.608,105.043,audio_features,52SNjuD9IbFxKLSrliAHls,spotify:track:52SNjuD9IbFxKLSrliAHls,https://api.spotify.com/v1/tracks/52SNjuD9IbFxKLSrliAHls,https://api.spotify.com/v1/audio-analysis/52SNjuD9IbFxKLSrliAHls,231000,4
The Grace Lady ,Back to the Basic,6hbTEapJ5zFEN9C35EkGoa,https://cdnimg.melon.co.kr/cm2/album/images/115/55/284/11555284_20240731145114_500.jpg/melon/resize/120/quality/80/optimize,etc,0.323,0.548,5,-10.992,0,0.0594,0.196,0.9,0.588,0.394,53.963,audio_features,6hbTEapJ5zFEN9C35EkGoa,spotify:track:6hbTEapJ5zFEN9C35EkGoa,https://api.spotify.com/v1/tracks/6hbTEapJ5zFEN9C35EkGoa,https://api.spotify.com/v1/audio-analysis/6hbTEapJ5zFEN9C35EkGoa,412174,4
Gb's Groove,Benjamin Samuels,0kq2Q3RCbHZWp8WfwMHBfq,https://cdnimg.melon.co.kr/cm2/album/images/115/55/242/11555242_20240731143943_500.jpg/melon/resize/120/quality/80/optimize,etc,0.473,0.732,5,-5.487,0,0.0648,0.0165,0.848,0.408,0.458,152.004,audio_features,0kq2Q3RCbHZWp8WfwMHBfq,spotify:track:0kq2Q3RCbHZWp8WfwMHBfq,https://api.spotify.com/v1/tracks/0kq2Q3RCbHZWp8WfwMHBfq,https://api.spotify.com/v1/audio-analysis/0kq2Q3RCbHZWp8WfwMHBfq,461133,4
