title,artist,track_id,album_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
가끔 미치도록 네가 안고 싶어질 때가 있어,가을방학,4m9Badp5xjHRXcPjsSPqHk,https://cdnimg.melon.co.kr/cm/album/images/010/35/872/1035872_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.639,0.423,1,-8.964,0,0.0293,0.801,0.000567,0.142,0.206,77.985,audio_features,4m9Badp5xjHRXcPjsSPqHk,spotify:track:4m9Badp5xjHRXcPjsSPqHk,https://api.spotify.com/v1/tracks/4m9Badp5xjHRXcPjsSPqHk,https://api.spotify.com/v1/audio-analysis/4m9Badp5xjHRXcPjsSPqHk,243267,4
어느 60대 노부부 이야기,김광석,68yWj8JpveUGUsZLasK3k0,https://cdnimg.melon.co.kr/cm/album/images/101/87/738/10187738_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.587,0.175,0,-15.07,1,0.032,0.864,0.000236,0.132,0.219,133.885,audio_features,68yWj8JpveUGUsZLasK3k0,spotify:track:68yWj8JpveUGUsZLasK3k0,https://api.spotify.com/v1/tracks/68yWj8JpveUGUsZLasK3k0,https://api.spotify.com/v1/audio-analysis/68yWj8JpveUGUsZLasK3k0,268000,4
오빠야,신현희와김루트,0zMpb4avzMvQUlrUDNysJ7,https://cdnimg.melon.co.kr/cm/album/images/023/06/170/2306170_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.693,0.764,4,-4.318,1,0.0334,0.565,4.3e-05,0.238,0.679,110.132,audio_features,0zMpb4avzMvQUlrUDNysJ7,spotify:track:0zMpb4avzMvQUlrUDNysJ7,https://api.spotify.com/v1/tracks/0zMpb4avzMvQUlrUDNysJ7,https://api.spotify.com/v1/audio-analysis/0zMpb4avzMvQUlrUDNysJ7,214587,4
바람이 불어오는 곳,김광석,1tXtK3fMynW94eM2IQ4a5R,https://cdnimg.melon.co.kr/cm/album/images/010/47/955/1047955_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.694,0.41,6,-17.06,1,0.0303,0.605,0.00315,0.187,0.867,107.863,audio_features,1tXtK3fMynW94eM2IQ4a5R,spotify:track:1tXtK3fMynW94eM2IQ4a5R,https://api.spotify.com/v1/tracks/1tXtK3fMynW94eM2IQ4a5R,https://api.spotify.com/v1/audio-analysis/1tXtK3fMynW94eM2IQ4a5R,205600,4
이등병의 편지,김광석,4paHAIeL4h8Tr0vbF1FOwZ,https://cdnimg.melon.co.kr/cm/album/images/101/87/737/10187737_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.432,0.2,0,-12.772,1,0.0351,0.858,0.0,0.049,0.241,127.098,audio_features,4paHAIeL4h8Tr0vbF1FOwZ,spotify:track:4paHAIeL4h8Tr0vbF1FOwZ,https://api.spotify.com/v1/tracks/4paHAIeL4h8Tr0vbF1FOwZ,https://api.spotify.com/v1/audio-analysis/4paHAIeL4h8Tr0vbF1FOwZ,288493,3
요즘 너 말야 ,제이레빗,2KfiqFzm7UqVLJncODkIQx,https://cdnimg.melon.co.kr/cm/album/images/011/91/764/1191764_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.754,0.243,9,-6.965,1,0.0427,0.766,0.0,0.529,0.689,109.981,audio_features,2KfiqFzm7UqVLJncODkIQx,spotify:track:2KfiqFzm7UqVLJncODkIQx,https://api.spotify.com/v1/tracks/2KfiqFzm7UqVLJncODkIQx,https://api.spotify.com/v1/audio-analysis/2KfiqFzm7UqVLJncODkIQx,214000,4
넌 이별 난 아직 ,스탠딩 에그,3qw7Sp0XlGZwUZQyRdVkk3,https://cdnimg.melon.co.kr/cm/album/images/010/85/478/1085478_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.663,0.677,4,-5.666,0,0.0953,0.684,0.0,0.0695,0.517,139.914,audio_features,3qw7Sp0XlGZwUZQyRdVkk3,spotify:track:3qw7Sp0XlGZwUZQyRdVkk3,https://api.spotify.com/v1/tracks/3qw7Sp0XlGZwUZQyRdVkk3,https://api.spotify.com/v1/audio-analysis/3qw7Sp0XlGZwUZQyRdVkk3,223033,4
흐린 가을 하늘에 편지를 써,김광석,64cuomBVoSkO27t6hG4RSl,https://cdnimg.melon.co.kr/cm/album/images/101/87/737/10187737_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.548,0.312,7,-14.591,1,0.0301,0.057,0.000331,0.067,0.227,127.832,audio_features,64cuomBVoSkO27t6hG4RSl,spotify:track:64cuomBVoSkO27t6hG4RSl,https://api.spotify.com/v1/tracks/64cuomBVoSkO27t6hG4RSl,https://api.spotify.com/v1/audio-analysis/64cuomBVoSkO27t6hG4RSl,284307,4
Nothing Without You,10CM,0wo3QViSkSmMPO7sQ0NDce,https://cdnimg.melon.co.kr/cm/album/images/021/74/328/2174328_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.447,0.26,1,-7.606,1,0.0316,0.347,0.0,0.0915,0.114,135.935,audio_features,0wo3QViSkSmMPO7sQ0NDce,spotify:track:0wo3QViSkSmMPO7sQ0NDce,https://api.spotify.com/v1/tracks/0wo3QViSkSmMPO7sQ0NDce,https://api.spotify.com/v1/audio-analysis/0wo3QViSkSmMPO7sQ0NDce,258187,3
널 사랑하겠어,동물원,0eNio02s0eRK5onXLrbuMN,https://cdnimg.melon.co.kr/cm/album/images/000/03/256/3256_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.697,0.46,0,-8.931,0,0.0299,0.59,0.00884,0.18,0.611,108.072,audio_features,0eNio02s0eRK5onXLrbuMN,spotify:track:0eNio02s0eRK5onXLrbuMN,https://api.spotify.com/v1/tracks/0eNio02s0eRK5onXLrbuMN,https://api.spotify.com/v1/audio-analysis/0eNio02s0eRK5onXLrbuMN,224627,4
거리에서,김광석,1MCott7ChEyLIymxZUmUXG,https://cdnimg.melon.co.kr/cm/album/images/003/11/488/311488_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.5,0.16,9,-17.795,0,0.0309,0.2,0.000592,0.0915,0.0866,129.739,audio_features,1MCott7ChEyLIymxZUmUXG,spotify:track:1MCott7ChEyLIymxZUmUXG,https://api.spotify.com/v1/tracks/1MCott7ChEyLIymxZUmUXG,https://api.spotify.com/v1/audio-analysis/1MCott7ChEyLIymxZUmUXG,345400,4
Love Love Love,로이킴,3j3XbConWqcxSgGXN2shRS,https://cdnimg.melon.co.kr/cm/album/images/021/90/230/2190230_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.659,0.6,5,-5.778,1,0.0351,0.614,1.01e-05,0.108,0.336,112.966,audio_features,3j3XbConWqcxSgGXN2shRS,spotify:track:3j3XbConWqcxSgGXN2shRS,https://api.spotify.com/v1/tracks/3j3XbConWqcxSgGXN2shRS,https://api.spotify.com/v1/audio-analysis/3j3XbConWqcxSgGXN2shRS,216653,4
일어나,김광석,2LxL8Lq0AD7DzwsqH9sTd0,https://cdnimg.melon.co.kr/cm/album/images/010/47/955/1047955_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.695,0.602,4,-7.33,0,0.029,0.5,0.0,0.317,0.37,95.1,audio_features,2LxL8Lq0AD7DzwsqH9sTd0,spotify:track:2LxL8Lq0AD7DzwsqH9sTd0,https://api.spotify.com/v1/tracks/2LxL8Lq0AD7DzwsqH9sTd0,https://api.spotify.com/v1/audio-analysis/2LxL8Lq0AD7DzwsqH9sTd0,268240,4
내가 만일,안치환,5CO3WE0VBWr4PMLaWJHmWl,https://cdnimg.melon.co.kr/cm/album/images/003/57/081/357081_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.539,0.298,1,-11.139,1,0.0258,0.813,0.0,0.12,0.221,76.955,audio_features,5CO3WE0VBWr4PMLaWJHmWl,spotify:track:5CO3WE0VBWr4PMLaWJHmWl,https://api.spotify.com/v1/tracks/5CO3WE0VBWr4PMLaWJHmWl,https://api.spotify.com/v1/audio-analysis/5CO3WE0VBWr4PMLaWJHmWl,231288,4
그날들,김광석,0ZkM787k9w386sIWENIxbA,https://cdnimg.melon.co.kr/cm/album/images/101/87/737/10187737_500.jpg/melon/resize/120/quality/80/optimize,Domestic,국내 포크블루스,0.459,0.212,9,-15.639,0,0.048,0.335,0.0,0.117,0.202,122.827,audio_features,0ZkM787k9w386sIWENIxbA,spotify:track:0ZkM787k9w386sIWENIxbA,https://api.spotify.com/v1/tracks/0ZkM787k9w386sIWENIxbA,https://api.spotify.com/v1/audio-analysis/0ZkM787k9w386sIWENIxbA,322507,4
