title,artist,track_id,track_image,country,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Secret friend,"PEPOYO, Hujigasaki Catherine",36oZHZ1nFXwbMwg36XxohJ,https://cdnimg.melon.co.kr/cm2/album/images/115/58/814/11558814_20240805143722_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.796,0.508,8,-12.09,1,0.0319,0.401,0.0,0.331,0.908,139.991,audio_features,36oZHZ1nFXwbMwg36XxohJ,spotify:track:36oZHZ1nFXwbMwg36XxohJ,https://api.spotify.com/v1/tracks/36oZHZ1nFXwbMwg36XxohJ,https://api.spotify.com/v1/audio-analysis/36oZHZ1nFXwbMwg36XxohJ,272571,4
Dream Island,다즈비,4YtlcRRbWtRtk2QJ64WEHm,https://cdnimg.melon.co.kr/cm2/album/images/115/55/462/11555462_20240731172601_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.605,0.932,7,-3.338,0,0.0381,0.0638,1.49e-05,0.227,0.655,103.026,audio_features,4YtlcRRbWtRtk2QJ64WEHm,spotify:track:4YtlcRRbWtRtk2QJ64WEHm,https://api.spotify.com/v1/tracks/4YtlcRRbWtRtk2QJ64WEHm,https://api.spotify.com/v1/audio-analysis/4YtlcRRbWtRtk2QJ64WEHm,249227,4
몇 번의 계절이 지나야,유수현 ,6McWB2xZQFRkKZjPNMG9El,https://cdnimg.melon.co.kr/cm2/album/images/115/56/140/11556140_20240801140838_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.44,0.506,5,-4.745,0,0.0323,0.73,0.0,0.0619,0.312,151.428,audio_features,6McWB2xZQFRkKZjPNMG9El,spotify:track:6McWB2xZQFRkKZjPNMG9El,https://api.spotify.com/v1/tracks/6McWB2xZQFRkKZjPNMG9El,https://api.spotify.com/v1/audio-analysis/6McWB2xZQFRkKZjPNMG9El,259115,3
Taste ,August Moon,7KE47FEEFPVeGujof58i8o,https://cdnimg.melon.co.kr/cm2/album/images/115/55/161/11555161_20240731115924_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.674,0.708,2,-5.577,1,0.058,0.0232,0.0,0.122,0.535,111.0,audio_features,7KE47FEEFPVeGujof58i8o,spotify:track:7KE47FEEFPVeGujof58i8o,https://api.spotify.com/v1/tracks/7KE47FEEFPVeGujof58i8o,https://api.spotify.com/v1/audio-analysis/7KE47FEEFPVeGujof58i8o,183946,4
プロローグ - 森の中,中川孝,7nGcnhygZ8SOvSyZYjUp4S,https://cdnimg.melon.co.kr/cm2/album/images/115/63/790/11563790_20240808190506_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.212,0.0191,2,-22.879,1,0.0364,0.896,0.92,0.0959,0.036,81.572,audio_features,7nGcnhygZ8SOvSyZYjUp4S,spotify:track:7nGcnhygZ8SOvSyZYjUp4S,https://api.spotify.com/v1/tracks/7nGcnhygZ8SOvSyZYjUp4S,https://api.spotify.com/v1/audio-analysis/7nGcnhygZ8SOvSyZYjUp4S,426580,4
Kanna Muchidaru Nanu ,Rajesh Krishnan,2ZpfPu7Ne3siaREE7MFB7y,https://cdnimg.melon.co.kr/cm2/album/images/115/61/101/11561101_20240806214508_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.728,0.46,9,-9.144,0,0.0539,0.42,0.0,0.0976,0.405,79.945,audio_features,2ZpfPu7Ne3siaREE7MFB7y,spotify:track:2ZpfPu7Ne3siaREE7MFB7y,https://api.spotify.com/v1/tracks/2ZpfPu7Ne3siaREE7MFB7y,https://api.spotify.com/v1/audio-analysis/2ZpfPu7Ne3siaREE7MFB7y,241088,4
Plague - Bonus Track,Nathan Halpern,1TKmSaQreAGHsX0zlPOVW2,https://cdnimg.melon.co.kr/cm2/album/images/115/58/464/11558464_20240805111025_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.607,0.354,1,-12.486,1,0.0353,0.84,0.941,0.0851,0.305,117.314,audio_features,1TKmSaQreAGHsX0zlPOVW2,spotify:track:1TKmSaQreAGHsX0zlPOVW2,https://api.spotify.com/v1/tracks/1TKmSaQreAGHsX0zlPOVW2,https://api.spotify.com/v1/audio-analysis/1TKmSaQreAGHsX0zlPOVW2,161333,4
Gloria ,Vittoria Schisano,1a8jb06w8QkG3PW968W5Pt,https://cdnimg.melon.co.kr/cm2/album/images/115/57/483/11557483_20240802145841_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.717,0.418,9,-17.276,0,0.0451,0.0934,0.387,0.535,0.317,119.992,audio_features,1a8jb06w8QkG3PW968W5Pt,spotify:track:1a8jb06w8QkG3PW968W5Pt,https://api.spotify.com/v1/tracks/1a8jb06w8QkG3PW968W5Pt,https://api.spotify.com/v1/audio-analysis/1a8jb06w8QkG3PW968W5Pt,174000,4
My Days,"Joy Woods, Ingrid Michaelson",0rDwkEf97UQqIW6ZxP9ypQ,https://cdnimg.melon.co.kr/cm2/album/images/115/57/203/11557203_20240802103113_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.461,0.268,0,-10.842,1,0.0318,0.485,2.47e-05,0.0833,0.262,115.914,audio_features,0rDwkEf97UQqIW6ZxP9ypQ,spotify:track:0rDwkEf97UQqIW6ZxP9ypQ,https://api.spotify.com/v1/tracks/0rDwkEf97UQqIW6ZxP9ypQ,https://api.spotify.com/v1/audio-analysis/0rDwkEf97UQqIW6ZxP9ypQ,222239,4
Kondaattame,"Yuwaji, Chandhine Kaur",3rN0NzD7uXHiqnMAg3u5yz,https://cdnimg.melon.co.kr/cm2/album/images/115/56/639/11556639_20240801154133_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.691,0.856,4,-7.407,0,0.0892,0.315,0.0,0.101,0.705,112.425,audio_features,3rN0NzD7uXHiqnMAg3u5yz,spotify:track:3rN0NzD7uXHiqnMAg3u5yz,https://api.spotify.com/v1/tracks/3rN0NzD7uXHiqnMAg3u5yz,https://api.spotify.com/v1/audio-analysis/3rN0NzD7uXHiqnMAg3u5yz,249600,3
Beautiful ,mona ,2iYNgx5z7LymqzPdLShXp4,https://cdnimg.melon.co.kr/cm2/album/images/115/55/887/11555887_20240801114255_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.814,0.665,10,-8.315,0,0.0597,0.413,0.000294,0.11,0.171,114.069,audio_features,2iYNgx5z7LymqzPdLShXp4,spotify:track:2iYNgx5z7LymqzPdLShXp4,https://api.spotify.com/v1/tracks/2iYNgx5z7LymqzPdLShXp4,https://api.spotify.com/v1/audio-analysis/2iYNgx5z7LymqzPdLShXp4,120280,4
Suicide Squad Isekai,Kenichiro Suehiro,6Y3ZQ3dypiHeiJFFlNngQw,https://cdnimg.melon.co.kr/cm2/album/images/115/55/869/11555869_20240801114100_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.645,0.739,7,-7.919,0,0.0832,0.22,0.927,0.0923,0.713,143.949,audio_features,6Y3ZQ3dypiHeiJFFlNngQw,spotify:track:6Y3ZQ3dypiHeiJFFlNngQw,https://api.spotify.com/v1/tracks/6Y3ZQ3dypiHeiJFFlNngQw,https://api.spotify.com/v1/audio-analysis/6Y3ZQ3dypiHeiJFFlNngQw,131648,4
Fool,Baasch,0Dyu9jRXeULKQItaaYZAPn,https://cdnimg.melon.co.kr/cm2/album/images/115/55/546/11555546_20240801110212_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.199,0.0322,10,-19.401,0,0.0377,0.896,0.00348,0.102,0.0467,132.042,audio_features,0Dyu9jRXeULKQItaaYZAPn,spotify:track:0Dyu9jRXeULKQItaaYZAPn,https://api.spotify.com/v1/tracks/0Dyu9jRXeULKQItaaYZAPn,https://api.spotify.com/v1/audio-analysis/0Dyu9jRXeULKQItaaYZAPn,70750,4
Planet Zordnia,"Power Rangers, Bert Selen",4ouJQB16GCPxzsSZAUpogv,https://cdnimg.melon.co.kr/cm2/album/images/115/55/401/11555401_20240731163840_500.jpg/melon/resize/120/quality/80/optimize,etc,OST,0.295,0.914,2,-6.621,1,0.12,0.000112,0.871,0.105,0.0564,145.401,audio_features,4ouJQB16GCPxzsSZAUpogv,spotify:track:4ouJQB16GCPxzsSZAUpogv,https://api.spotify.com/v1/tracks/4ouJQB16GCPxzsSZAUpogv,https://api.spotify.com/v1/audio-analysis/4ouJQB16GCPxzsSZAUpogv,52636,4
