title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
울어,2cqzNUf60fsWlMgTCes0nC,0.54,0.659,1,-4.58,1,0.0338,0.608,0.0,0.0859,0.53,133.999,audio_features,2cqzNUf60fsWlMgTCes0nC,spotify:track:2cqzNUf60fsWlMgTCes0nC,https://api.spotify.com/v1/tracks/2cqzNUf60fsWlMgTCes0nC,https://api.spotify.com/v1/audio-analysis/2cqzNUf60fsWlMgTCes0nC,222333,4
잔소리,6kEhhhFdf3MFWhs6Fz2WhY,0.525,0.38,3,-7.462,1,0.0358,0.848,0.0,0.146,0.211,140.035,audio_features,6kEhhhFdf3MFWhs6Fz2WhY,spotify:track:6kEhhhFdf3MFWhs6Fz2WhY,https://api.spotify.com/v1/tracks/6kEhhhFdf3MFWhs6Fz2WhY,https://api.spotify.com/v1/audio-analysis/6kEhhhFdf3MFWhs6Fz2WhY,254096,4
사고쳤어요,6sGDd0oEWCUXA6qyvCXPjs,0.641,0.81,8,-4.359,1,0.0301,0.471,0.0,0.207,0.603,108.934,audio_features,6sGDd0oEWCUXA6qyvCXPjs,spotify:track:6sGDd0oEWCUXA6qyvCXPjs,https://api.spotify.com/v1/tracks/6sGDd0oEWCUXA6qyvCXPjs,https://api.spotify.com/v1/audio-analysis/6sGDd0oEWCUXA6qyvCXPjs,237027,4
To Heaven ,4SULy2zFlFpmIPP7KFFTyT,0.601,0.442,0,-8.139,1,0.026,0.12,0.0,0.102,0.228,137.777,audio_features,4SULy2zFlFpmIPP7KFFTyT,spotify:track:4SULy2zFlFpmIPP7KFFTyT,https://api.spotify.com/v1/tracks/4SULy2zFlFpmIPP7KFFTyT,https://api.spotify.com/v1/audio-analysis/4SULy2zFlFpmIPP7KFFTyT,250410,4
회상 ,1HH2Y8JAYu6OnH29EV10e8,0.815,0.776,7,-5.322,1,0.046,0.311,0.0,0.402,0.854,103.01,audio_features,1HH2Y8JAYu6OnH29EV10e8,spotify:track:1HH2Y8JAYu6OnH29EV10e8,https://api.spotify.com/v1/tracks/1HH2Y8JAYu6OnH29EV10e8,https://api.spotify.com/v1/audio-analysis/1HH2Y8JAYu6OnH29EV10e8,275200,4
애인 있어요,5ZCv0Q0rdmo9FiLecl6lfl,0.524,0.448,7,-6.06,1,0.0293,0.788,0.0,0.135,0.166,137.697,audio_features,5ZCv0Q0rdmo9FiLecl6lfl,spotify:track:5ZCv0Q0rdmo9FiLecl6lfl,https://api.spotify.com/v1/tracks/5ZCv0Q0rdmo9FiLecl6lfl,https://api.spotify.com/v1/audio-analysis/5ZCv0Q0rdmo9FiLecl6lfl,245853,4
술이야,1Ni9RVbusEuDtQQap9ah9I,0.342,0.342,5,-7.575,1,0.0418,0.815,0.0,0.716,0.0869,132.768,audio_features,1Ni9RVbusEuDtQQap9ah9I,spotify:track:1Ni9RVbusEuDtQQap9ah9I,https://api.spotify.com/v1/tracks/1Ni9RVbusEuDtQQap9ah9I,https://api.spotify.com/v1/audio-analysis/1Ni9RVbusEuDtQQap9ah9I,325774,4
휠릴리,1rSqvbbNYU0X7vkdJbnwQb,0.37,0.778,5,-2.347,0,0.054,0.0399,0.0,0.269,0.482,180.004,audio_features,1rSqvbbNYU0X7vkdJbnwQb,spotify:track:1rSqvbbNYU0X7vkdJbnwQb,https://api.spotify.com/v1/tracks/1rSqvbbNYU0X7vkdJbnwQb,https://api.spotify.com/v1/audio-analysis/1rSqvbbNYU0X7vkdJbnwQb,260493,3
부디,1RLsGCN68ebaFfvmQIjSka,0.328,0.372,6,-7.928,1,0.0318,0.66,0.0,0.111,0.0998,143.93,audio_features,1RLsGCN68ebaFfvmQIjSka,spotify:track:1RLsGCN68ebaFfvmQIjSka,https://api.spotify.com/v1/tracks/1RLsGCN68ebaFfvmQIjSka,https://api.spotify.com/v1/audio-analysis/1RLsGCN68ebaFfvmQIjSka,283627,4
사랑해 그리고 기억해,2bN0Tq1vniINc5rinlITKL,0.747,0.596,5,-5.601,1,0.104,0.0269,0.0,0.0237,0.777,84.039,audio_features,2bN0Tq1vniINc5rinlITKL,spotify:track:2bN0Tq1vniINc5rinlITKL,https://api.spotify.com/v1/tracks/2bN0Tq1vniINc5rinlITKL,https://api.spotify.com/v1/audio-analysis/2bN0Tq1vniINc5rinlITKL,262293,4
기대,1Y85YkVzlmqXXZsj1XE1EF,0.632,0.462,3,-6.812,1,0.0267,0.724,0.0,0.119,0.151,100.035,audio_features,1Y85YkVzlmqXXZsj1XE1EF,spotify:track:1Y85YkVzlmqXXZsj1XE1EF,https://api.spotify.com/v1/tracks/1Y85YkVzlmqXXZsj1XE1EF,https://api.spotify.com/v1/audio-analysis/1Y85YkVzlmqXXZsj1XE1EF,278400,4
이런 남자,1TmpObIKRPOt9mNxGkVQfm,0.498,0.634,2,-5.791,1,0.0731,0.389,0.0,0.0826,0.26,127.877,audio_features,1TmpObIKRPOt9mNxGkVQfm,spotify:track:1TmpObIKRPOt9mNxGkVQfm,https://api.spotify.com/v1/tracks/1TmpObIKRPOt9mNxGkVQfm,https://api.spotify.com/v1/audio-analysis/1TmpObIKRPOt9mNxGkVQfm,257149,4
영원,7Fi8gr20s1CngYWJFUL27m,0.414,0.662,8,-6.337,1,0.0298,0.0419,1.36e-06,0.131,0.238,83.977,audio_features,7Fi8gr20s1CngYWJFUL27m,spotify:track:7Fi8gr20s1CngYWJFUL27m,https://api.spotify.com/v1/tracks/7Fi8gr20s1CngYWJFUL27m,https://api.spotify.com/v1/audio-analysis/7Fi8gr20s1CngYWJFUL27m,273789,4
제자리 걸음,6Pt7YQuTWwSo07fgWEWSh5,0.625,0.725,1,-5.493,1,0.0325,0.269,0.0,0.197,0.247,109.962,audio_features,6Pt7YQuTWwSo07fgWEWSh5,spotify:track:6Pt7YQuTWwSo07fgWEWSh5,https://api.spotify.com/v1/tracks/6Pt7YQuTWwSo07fgWEWSh5,https://api.spotify.com/v1/audio-analysis/6Pt7YQuTWwSo07fgWEWSh5,218410,4
